Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [261] __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [448] std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::~_Vector_base() [407] std::_Niter_base<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>::iterator_type std::__niter_base<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**)
 [262] __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [57] std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [52] std::_Niter_base<char*>::iterator_type std::__niter_base<char*>(char*)
 [190] void __gnu_cxx::new_allocator<unsigned char>::construct<unsigned char, unsigned char>(unsigned char*, unsigned char&&) [94] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_M_swap_data(std::_Vector_base<char, std::allocator<char> >::_Vector_impl&) [259] std::_Niter_base<unsigned char*>::iterator_type std::__niter_base<unsigned char*>(unsigned char*)
 [185] __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&) [98] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char>&&) [355] std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*)
 [473] __gnu_cxx::new_allocator<unsigned char>::new_allocator() [139] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl() [67] char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*)
 [183] __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [60] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [302] unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*)
 [329] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [53] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl() [460] std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >** std::__copy_move_a<true, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**)
 [330] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [48] std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [132] char* std::__copy_move_a<true, char*, char*>(char*, char*, char*)
 [331] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [61] std::_Vector_base<char, std::allocator<char> >::_M_create_storage(unsigned long) [421] unsigned char* std::__copy_move_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
 [332] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [40] std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [252] __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >)
 [309] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [62] std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [73] char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*)
 [376] __gnu_cxx::__alloc_traits<std::allocator<PossibleCombinations> >::_S_select_on_copy(std::allocator<PossibleCombinations> const&) [99] std::_Vector_base<char, std::allocator<char> >::_Vector_base(std::_Vector_base<char, std::allocator<char> >&&) [303] unsigned char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
  [68] __gnu_cxx::__alloc_traits<std::allocator<char> >::_S_select_on_copy(std::allocator<char> const&) [140] std::_Vector_base<char, std::allocator<char> >::_Vector_base() [461] std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >** std::__copy_move_a2<true, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**)
 [248] __gnu_cxx::__alloc_traits<std::allocator<char> >::_S_propagate_on_copy_assign() [54] std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [133] char* std::__copy_move_a2<true, char*, char*>(char*, char*, char*)
 [114] __gnu_cxx::__alloc_traits<std::allocator<char> >::_S_propagate_on_move_assign() [263] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [422] unsigned char* std::__copy_move_a2<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*)
 [268] __gnu_cxx::__alloc_traits<std::allocator<unsigned char> >::_S_select_on_copy(std::allocator<unsigned char> const&) [240] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_M_swap_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&) [117] void std::__alloc_on_move<std::allocator<char> >(std::allocator<char>&, std::allocator<char>&)
 [319] __gnu_cxx::__normal_iterator<PossibleCombinations const*, std::vector<PossibleCombinations, std::allocator<PossibleCombinations> > >::__normal_iterator(PossibleCombinations const* const&) [485] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [118] void std::__do_alloc_on_move<std::allocator<char> >(std::allocator<char>&, std::allocator<char>&, std::integral_constant<bool, true>)
 [122] __gnu_cxx::__normal_iterator<PossibleCombinations const*, std::vector<PossibleCombinations, std::allocator<PossibleCombinations> > >::operator++() [241] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char>&&) [390] PossibleCombinations* std::uninitialized_copy<__gnu_cxx::__normal_iterator<PossibleCombinations const*, std::vector<PossibleCombinations, std::allocator<PossibleCombinations> > >, PossibleCombinations*>(__gnu_cxx::__normal_iterator<PossibleCombinations const*, std::vector<PossibleCombinations, std::allocator<PossibleCombinations> > >, __gnu_cxx::__normal_iterator<PossibleCombinations const*, std::vector<PossibleCombinations, std::allocator<PossibleCombinations> > >, PossibleCombinations*)
  [41] __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::__normal_iterator(char const* const&) [279] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [74] char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*)
 [227] __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [222] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [304] unsigned char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*)
 [228] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [221] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [497] PossibleCombinations* std::uninitialized_copy<std::move_iterator<PossibleCombinations*>, PossibleCombinations*>(std::move_iterator<PossibleCombinations*>, std::move_iterator<PossibleCombinations*>, PossibleCombinations*)
 [191] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++() [280] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [462] std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >** std::uninitialized_copy<std::move_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>(std::move_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>, std::move_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**>, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >**)
 [154] __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >::__normal_iterator(char* const&) [156] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [213] std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*)
 [269] __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >::difference_type __gnu_cxx::operator-<char*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > > const&) [242] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(std::_Vector_base<unsigned char, std::allocator<unsigned char> >&&) [391] std::vector<unsigned char, std::allocator<unsigned char> >* std::uninitialized_copy<std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*>(std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::move_iterator<std::vector<unsigned char, std::allocator<unsigned char> >*>, std::vector<unsigned char, std::allocator<unsigned char> >*)
